PDF_URL,Local_File_Path
https://sdgs.un.org/sites/default/files/vlrs/2022-12/la_pampa.pdf,precompute-data/download_vlr_pdfs/downloads/b428d5cb/la_pampa.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/la_rioja.pdf,precompute-data/download_vlr_pdfs/downloads/446cc8b9/la_rioja.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/misiones.pdf,precompute-data/download_vlr_pdfs/downloads/2aaa6e41/misiones.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_bragado.pdf,precompute-data/download_vlr_pdfs/downloads/43a6aa78/municipio_de_bragado.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_partido_de_la_costa.pdf,precompute-data/download_vlr_pdfs/downloads/cf6f7b57/municipio_de_partido_de_la_costa.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_rio_grande.pdf,precompute-data/download_vlr_pdfs/downloads/4eb8a63b/municipio_de_rio_grande.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_san_justo.pdf,precompute-data/download_vlr_pdfs/downloads/ac50d71d/municipio_de_san_justo.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_santa_fe.pdf,precompute-data/download_vlr_pdfs/downloads/df774cf2/municipio_de_santa_fe.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_villa_maria.pdf,precompute-data/download_vlr_pdfs/downloads/486a4c91/municipio_de_villa_maria.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/municipio_de_yerba_buena-tucuman.pdf,precompute-data/download_vlr_pdfs/downloads/b43b4170/municipio_de_yerba_buena-tucuman.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/neuquen.pdf,precompute-data/download_vlr_pdfs/downloads/d6e7fee4/neuquen.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/san_juan_1.pdf,precompute-data/download_vlr_pdfs/downloads/7de1f417/san_juan_1.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/santafe.pdf,precompute-data/download_vlr_pdfs/downloads/43dd8913/santafe.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/sao-paulo-executive_summary_ii_sdg_report.pdf,precompute-data/download_vlr_pdfs/downloads/bd2985c8/sao-paulo-executive_summary_ii_sdg_report.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/tierradelfuego.pdf,precompute-data/download_vlr_pdfs/downloads/1a4a6d0b/tierradelfuego.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/tucuman.pdf,precompute-data/download_vlr_pdfs/downloads/300d985f/tucuman.pdf
https://sdgs.un.org/sites/default/files/vlrs/2022-12/vlr_amsterdam.pdf,precompute-data/download_vlr_pdfs/downloads/8537c5ee/vlr_amsterdam.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-01/informeprovinciadesalta.pdf,precompute-data/download_vlr_pdfs/downloads/05a81673/informeprovinciadesalta.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-01/sdcc_dki_jakarta_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/9df51f04/sdcc_dki_jakarta_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-02/vlr-relatorio_ods_casa_civil_0.pdf,precompute-data/download_vlr_pdfs/downloads/07227b9e/vlr-relatorio_ods_casa_civil_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/barcelona_anual_monitoring_report_2030_agenda_vlr_2022_eng.pdf,precompute-data/download_vlr_pdfs/downloads/21d5c6fe/barcelona_anual_monitoring_report_2030_agenda_vlr_2022_eng.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/barcelona_informe_anual_seguiment_agenda_2030_vlr2022_cat.pdf,precompute-data/download_vlr_pdfs/downloads/35c36a40/barcelona_informe_anual_seguiment_agenda_2030_vlr2022_cat.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/barcelona_informe_anual_seguimiento_agenda2030_vlr2022_esp.pdf,precompute-data/download_vlr_pdfs/downloads/d4c7dad7/barcelona_informe_anual_seguimiento_agenda2030_vlr2022_esp.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/bolivia_el_alto_2022_es.pdf,precompute-data/download_vlr_pdfs/downloads/ee752765/bolivia_el_alto_2022_es.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/bolivia_la_paz_2022_es.pdf,precompute-data/download_vlr_pdfs/downloads/cb65e7dd/bolivia_la_paz_2022_es.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/bolivia_santa_cruz_de_la_sierra_2022_es-2.pdf,precompute-data/download_vlr_pdfs/downloads/7077c181/bolivia_santa_cruz_de_la_sierra_2022_es-2.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/braga_vlr_2019.pdf,precompute-data/download_vlr_pdfs/downloads/f4a3284a/braga_vlr_2019.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/braga_vlr_executive_summmary.pdf,precompute-data/download_vlr_pdfs/downloads/9931cec1/braga_vlr_executive_summmary.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/filadelfia_ods_02-03-23_v03.pdf,precompute-data/download_vlr_pdfs/downloads/eef79054/filadelfia_ods_02-03-23_v03.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-04/vlr_dortmund_2022_digital_0.pdf,precompute-data/download_vlr_pdfs/downloads/30b3bd93/vlr_dortmund_2022_digital_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-05/6_informe_voluntario_de_seguimiento_agenda_2030_euskadi.pdf,precompute-data/download_vlr_pdfs/downloads/77fa2b8e/6_informe_voluntario_de_seguimiento_agenda_2030_euskadi.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-05/6th_monitoring_report_2030_agenda_basque_country.pdf,precompute-data/download_vlr_pdfs/downloads/209f3203/6th_monitoring_report_2030_agenda_basque_country.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-05/lvrmontevideoods2022vf1.pdf,precompute-data/download_vlr_pdfs/downloads/36f17482/lvrmontevideoods2022vf1.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-05/vlr_oaxaca_2022.pdf,precompute-data/download_vlr_pdfs/downloads/e076d690/vlr_oaxaca_2022.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-05/vlr_of_city_of_yangzhou.pdf,precompute-data/download_vlr_pdfs/downloads/6aa7f3e7/vlr_of_city_of_yangzhou.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/helsinki-from-agenda-to-action-2023.pdf,precompute-data/download_vlr_pdfs/downloads/b5d6cf34/helsinki-from-agenda-to-action-2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/isv_2023_tizayuca.pdf,precompute-data/download_vlr_pdfs/downloads/d501bd13/isv_2023_tizayuca.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/londons_progress_towards_the_un_sdgs.pdf,precompute-data/download_vlr_pdfs/downloads/2475bc12/londons_progress_towards_the_un_sdgs.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/vlr2022_cascais_portugal.pdf,precompute-data/download_vlr_pdfs/downloads/0655366b/vlr2022_cascais_portugal.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/vlr_buenos_aires_2021.pdf,precompute-data/download_vlr_pdfs/downloads/e85e693d/vlr_buenos_aires_2021.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/vlr_buenos_aires_2021_sp.pdf,precompute-data/download_vlr_pdfs/downloads/47f57c82/vlr_buenos_aires_2021_sp.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-06/vlr_melbourne.pdf,precompute-data/download_vlr_pdfs/downloads/244a6a7c/vlr_melbourne.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/alor_gajah_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/5d080aec/alor_gajah_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/buenosairesvlr2023_eng.pdf,precompute-data/download_vlr_pdfs/downloads/c21ab66c/buenosairesvlr2023_eng.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/buenosairesvlr2023_spa.pdf,precompute-data/download_vlr_pdfs/downloads/4cc01232/buenosairesvlr2023_spa.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/hawaii_vlr_2023.pdf,precompute-data/download_vlr_pdfs/downloads/c25ae684/hawaii_vlr_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/mafra_vlr_ods_en.pdf,precompute-data/download_vlr_pdfs/downloads/1c6c013c/mafra_vlr_ods_en.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/puebla_informe_sub_voluntario.pdf,precompute-data/download_vlr_pdfs/downloads/33cd5692/puebla_informe_sub_voluntario.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/sepang_vlr_2023.pdf,precompute-data/download_vlr_pdfs/downloads/734649b5/sepang_vlr_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/tokyo_sustainability_action_2023.pdf,precompute-data/download_vlr_pdfs/downloads/bc3e6b1c/tokyo_sustainability_action_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vlr_francisco_morato_eng.pdf,precompute-data/download_vlr_pdfs/downloads/8027e83a/vlr_francisco_morato_eng.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vlr_francisco_morato_port.pdf,precompute-data/download_vlr_pdfs/downloads/c3c34502/vlr_francisco_morato_port.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vlr_francisco_morato_spa.pdf,precompute-data/download_vlr_pdfs/downloads/e92b595f/vlr_francisco_morato_spa.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vlr_ghent_2022.pdf,precompute-data/download_vlr_pdfs/downloads/67660adc/vlr_ghent_2022.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vlr_kuala_lumpur.pdf,precompute-data/download_vlr_pdfs/downloads/68b4485b/vlr_kuala_lumpur.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vlr_mwanza.pdf,precompute-data/download_vlr_pdfs/downloads/8fd89113/vlr_mwanza.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-08/vsr_selangor.pdf,precompute-data/download_vlr_pdfs/downloads/07113980/vsr_selangor.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-10/matosinhos_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/a0650d6a/matosinhos_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-10/melaka-vlr2022.pdf,precompute-data/download_vlr_pdfs/downloads/036a8133/melaka-vlr2022.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-10/montevideo_tercer_informe_local_voluntario_ods-2023.pdf,precompute-data/download_vlr_pdfs/downloads/95782e30/montevideo_tercer_informe_local_voluntario_ods-2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-10/sustainable_vantaa_belongs_to_everyone_2023.pdf,precompute-data/download_vlr_pdfs/downloads/18602103/sustainable_vantaa_belongs_to_everyone_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-11/eng_vlr_16_municipalities.pdf,precompute-data/download_vlr_pdfs/downloads/f1e67b49/eng_vlr_16_municipalities.pdf
https://sdgs.un.org/sites/default/files/vlrs/2023-11/rlv_relatorio_final_10.12.2020_0.pdf,precompute-data/download_vlr_pdfs/downloads/9de1c960/rlv_relatorio_final_10.12.2020_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-01/agadir_vlr-english.pdf,precompute-data/download_vlr_pdfs/downloads/8bf99ee2/agadir_vlr-english.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-01/agadir_vlr-french.pdf,precompute-data/download_vlr_pdfs/downloads/3b7617ad/agadir_vlr-french.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-01/brisbane_2023_en.pdf,precompute-data/download_vlr_pdfs/downloads/2c3a3c57/brisbane_2023_en.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-01/mexicostate-vlr-2023.pdf,precompute-data/download_vlr_pdfs/downloads/94694172/mexicostate-vlr-2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/agios_dimitrios_vlr_2023.pdf,precompute-data/download_vlr_pdfs/downloads/7f92b94a/agios_dimitrios_vlr_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/beheira_executive_summary.pdf,precompute-data/download_vlr_pdfs/downloads/ea90725d/beheira_executive_summary.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/executive_summary_of_bergens_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/ff530c86/executive_summary_of_bergens_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/fayoum_executive_summary.pdf,precompute-data/download_vlr_pdfs/downloads/7e8c470a/fayoum_executive_summary.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/fayoum_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/cdbbc5bd/fayoum_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/lviv_vlr_eng.pdf,precompute-data/download_vlr_pdfs/downloads/275d5604/lviv_vlr_eng.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/lviv_vlr_ukr.pdf,precompute-data/download_vlr_pdfs/downloads/8ae70e84/lviv_vlr_ukr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/para_relatorioods_2023_br.pdf,precompute-data/download_vlr_pdfs/downloads/002a7991/para_relatorioods_2023_br.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/para_reviewsdg_2023_en.pdf,precompute-data/download_vlr_pdfs/downloads/b1905e0e/para_reviewsdg_2023_en.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/part1-status_for_bergen.pdf,precompute-data/download_vlr_pdfs/downloads/d9e1b77c/part1-status_for_bergen.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/part2-status_for_bergen.pdf,precompute-data/download_vlr_pdfs/downloads/9e9d66e9/part2-status_for_bergen.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/part3-status_for_bergen.pdf,precompute-data/download_vlr_pdfs/downloads/6e94dad3/part3-status_for_bergen.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/port_said_executive_summary.pdf,precompute-data/download_vlr_pdfs/downloads/a7122463/port_said_executive_summary.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/vlr_joensuu_finland.pdf,precompute-data/download_vlr_pdfs/downloads/2d08db85/vlr_joensuu_finland.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-02/vlr_joensuu_report_summary_final.pdf,precompute-data/download_vlr_pdfs/downloads/7f63b0f3/vlr_joensuu_report_summary_final.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-04/coronel_oviedo_odm_resiliente.pdf,precompute-data/download_vlr_pdfs/downloads/3f7e3813/coronel_oviedo_odm_resiliente.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-04/ilv_cordoba_2023_0.pdf,precompute-data/download_vlr_pdfs/downloads/0404b9c8/ilv_cordoba_2023_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-04/ilv_queretaro_2023.pdf,precompute-data/download_vlr_pdfs/downloads/781ff617/ilv_queretaro_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-04/ilv_sf_rincon_2023.pdf,precompute-data/download_vlr_pdfs/downloads/732f01b6/ilv_sf_rincon_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-04/informe-voluntario-local-provincia-de-cordoba-2023_arg.pdf,precompute-data/download_vlr_pdfs/downloads/4e5d8993/informe-voluntario-local-provincia-de-cordoba-2023_arg.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-04/vlr_kibaha.pdf,precompute-data/download_vlr_pdfs/downloads/4a898cda/vlr_kibaha.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-05/2022_shanghai_vlr_china_r.pdf,precompute-data/download_vlr_pdfs/downloads/6268a76b/2022_shanghai_vlr_china_r.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-05/7_informe_seguimiento_2023_agenda_2030_cast_web.pdf,precompute-data/download_vlr_pdfs/downloads/3929d847/7_informe_seguimiento_2023_agenda_2030_cast_web.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-05/7_jarraipen_txostena_2023_agenda_2030_eusk.pdf,precompute-data/download_vlr_pdfs/downloads/32485dcf/7_jarraipen_txostena_2023_agenda_2030_eusk.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-05/7th_monitoring_report_2023_agenda_2030_engl.pdf,precompute-data/download_vlr_pdfs/downloads/75e1b9d6/7th_monitoring_report_2023_agenda_2030_engl.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-05/ilv_chiapas_2023.pdf,precompute-data/download_vlr_pdfs/downloads/34e37123/ilv_chiapas_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-05/rlv_ennour_2024_0.pdf,precompute-data/download_vlr_pdfs/downloads/6a4447fe/rlv_ennour_2024_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2022_canelones_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/da8c8736/2022_canelones_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2022_cordoba_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/017ad9c3/2022_cordoba_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2022_istanbul_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/4af327a9/2022_istanbul_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2022_quintana_roo_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/ad78d31d/2022_quintana_roo_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2022_tekax_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/33518f8b/2022_tekax_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2023_freiburg_vlr.pdf,precompute-data/download_vlr_pdfs/downloads/0fea8923/2023_freiburg_vlr.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2023_hamburg_vlr_report_german.pdf,precompute-data/download_vlr_pdfs/downloads/b2f9b6d0/2023_hamburg_vlr_report_german.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/2023_hamburg_vlr_summary_german.pdf,precompute-data/download_vlr_pdfs/downloads/d280c5de/2023_hamburg_vlr_summary_german.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/ilv_vf_queretaro_2024.pdf,precompute-data/download_vlr_pdfs/downloads/7805be2d/ilv_vf_queretaro_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-06/voluntary_local_review_aland_2024.pdf,precompute-data/download_vlr_pdfs/downloads/f941570e/voluntary_local_review_aland_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-07/vlr_almaty_2023.pdf,precompute-data/download_vlr_pdfs/downloads/f4659add/vlr_almaty_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-07/vlr_jambi_city_2023.pdf,precompute-data/download_vlr_pdfs/downloads/fae6bc12/vlr_jambi_city_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-07/vlr_sado_city_2024.pdf,precompute-data/download_vlr_pdfs/downloads/d75898d9/vlr_sado_city_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-07/voluntary_local_review_montevideo_2024_uruguay.pdf,precompute-data/download_vlr_pdfs/downloads/35159213/voluntary_local_review_montevideo_2024_uruguay.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-07/voluntary_local_review_tierp_2024.pdf,precompute-data/download_vlr_pdfs/downloads/9b77265b/voluntary_local_review_tierp_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-07/voluntary_subnational_review_nordic_region_2024_0.pdf,precompute-data/download_vlr_pdfs/downloads/ac4e84d5/voluntary_subnational_review_nordic_region_2024_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-08/informe_local_voluntario_ocoyoacac._edomex.pdf,precompute-data/download_vlr_pdfs/downloads/913aff4c/informe_local_voluntario_ocoyoacac._edomex.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-08/informe_local_voluntario_santa_maria_del_oro.pdf,precompute-data/download_vlr_pdfs/downloads/4e0e75a9/informe_local_voluntario_santa_maria_del_oro.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-08/informesubnacionalvoluntario2024_v7.pdf,precompute-data/download_vlr_pdfs/downloads/88ad478d/informesubnacionalvoluntario2024_v7.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-08/revision_local_voluntaria_gobierno_municipal_de_zapopan.pdf,precompute-data/download_vlr_pdfs/downloads/fd8ed5f6/revision_local_voluntaria_gobierno_municipal_de_zapopan.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/buffalo_city_metro_municipality_vlr_report_2024_0.pdf,precompute-data/download_vlr_pdfs/downloads/fe8f4add/buffalo_city_metro_municipality_vlr_report_2024_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/city_of_tshwane_vlr_report_2024.pdf,precompute-data/download_vlr_pdfs/downloads/0f4f6f4b/city_of_tshwane_vlr_report_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/informe_local_voluntario_ilv_ods_campo_aceval_2023.pdf,precompute-data/download_vlr_pdfs/downloads/6e8a7312/informe_local_voluntario_ilv_ods_campo_aceval_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/koukamma_local_municipality_vlr_report_2024.pdf,precompute-data/download_vlr_pdfs/downloads/df488dcc/koukamma_local_municipality_vlr_report_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/maringa_relatorio_local_voluntario.pdf,precompute-data/download_vlr_pdfs/downloads/58b2d353/maringa_relatorio_local_voluntario.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/maringa_voluntary_local_review.pdf,precompute-data/download_vlr_pdfs/downloads/6dad6190/maringa_voluntary_local_review.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/mogale_city_local_municipality_vlr_report_2024_0.pdf,precompute-data/download_vlr_pdfs/downloads/c4f910c4/mogale_city_local_municipality_vlr_report_2024_0.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/mossel_bay_local_municipality_vlr_report_2024.pdf,precompute-data/download_vlr_pdfs/downloads/b3ae1329/mossel_bay_local_municipality_vlr_report_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/primer_informe_local_voluntario_fram_2023.pdf,precompute-data/download_vlr_pdfs/downloads/c85b70a5/primer_informe_local_voluntario_fram_2023.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/rustenburg_local_municipality_vlr_report_2024.pdf,precompute-data/download_vlr_pdfs/downloads/c166dc57/rustenburg_local_municipality_vlr_report_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/umhlathuze_local_municipality_vlr_report_2024.pdf,precompute-data/download_vlr_pdfs/downloads/cb506808/umhlathuze_local_municipality_vlr_report_2024.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/voluntary_local_review_sdgs_jawa_barat_indonesian.pdf,precompute-data/download_vlr_pdfs/downloads/94f56910/voluntary_local_review_sdgs_jawa_barat_indonesian.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/voluntary_subnational_review_norway.pdf,precompute-data/download_vlr_pdfs/downloads/64824c89/voluntary_subnational_review_norway.pdf
https://sdgs.un.org/sites/default/files/vlrs/2024-09/west_java_sdgs_voluntary_local_review_english.pdf,precompute-data/download_vlr_pdfs/downloads/154bc6f0/west_java_sdgs_voluntary_local_review_english.pdf
https://sustainabledevelopment.un.org/content/documents/10446Executive%20Summary%20Review_ROK.pdf,precompute-data/download_vlr_pdfs/downloads/dd01adba/10446Executive%20Summary%20Review_ROK.pdf
https://sustainabledevelopment.un.org/content/documents/10611Finland_VNR.pdf,precompute-data/download_vlr_pdfs/downloads/a67c8504/10611Finland_VNR.pdf
https://sustainabledevelopment.un.org/content/documents/10686HLPF-Bericht_final_EN.pdf,precompute-data/download_vlr_pdfs/downloads/83016fe4/10686HLPF-Bericht_final_EN.pdf
https://sustainabledevelopment.un.org/content/documents/10692NORWAY%20HLPF%20REPORT%20-%20full%20version.pdf,precompute-data/download_vlr_pdfs/downloads/8f93577d/10692NORWAY%20HLPF%20REPORT%20-%20full%20version.pdf
https://sustainabledevelopment.un.org/content/documents/10729Rapport%20ODD%20France.pdf,precompute-data/download_vlr_pdfs/downloads/29617750/10729Rapport%20ODD%20France.pdf
https://sustainabledevelopment.un.org/content/documents/12644VNR%20Colombia.pdf,precompute-data/download_vlr_pdfs/downloads/405994ec/12644VNR%20Colombia.pdf
https://sustainabledevelopment.un.org/content/documents/15070Argentina(Spanish)officialsubmission.pdf,precompute-data/download_vlr_pdfs/downloads/e5f98649/15070Argentina(Spanish)officialsubmission.pdf
https://sustainabledevelopment.un.org/content/documents/15705Indonesia.pdf,precompute-data/download_vlr_pdfs/downloads/1e6af6d5/15705Indonesia.pdf
https://sustainabledevelopment.un.org/content/documents/15801Brazil_Portuguese.pdf,precompute-data/download_vlr_pdfs/downloads/209e81a5/15801Brazil_Portuguese.pdf
https://sustainabledevelopment.un.org/content/documents/16013Denmark.pdf,precompute-data/download_vlr_pdfs/downloads/7fee77df/16013Denmark.pdf
https://sustainabledevelopment.un.org/content/documents/16109Netherlands.pdf,precompute-data/download_vlr_pdfs/downloads/ca4f0faf/16109Netherlands.pdf
https://sustainabledevelopment.un.org/content/documents/16117Argentina.pdf,precompute-data/download_vlr_pdfs/downloads/2ec43f16/16117Argentina.pdf
https://sustainabledevelopment.un.org/content/documents/16289Jordan.pdf,precompute-data/download_vlr_pdfs/downloads/32bad308/16289Jordan.pdf
https://sustainabledevelopment.un.org/content/documents/16341Italy.pdf,precompute-data/download_vlr_pdfs/downloads/abf89328/16341Italy.pdf
https://sustainabledevelopment.un.org/content/documents/16626Guatemala.pdf,precompute-data/download_vlr_pdfs/downloads/e8e71490/16626Guatemala.pdf
https://sustainabledevelopment.un.org/content/documents/19877IVN_ODS_PY_2018_book_Final.pdf,precompute-data/download_vlr_pdfs/downloads/acf7ceea/19877IVN_ODS_PY_2018_book_Final.pdf
https://sustainabledevelopment.un.org/content/documents/20125INFORME_NACIONAL_VOLUNTARIO_060718.pdf,precompute-data/download_vlr_pdfs/downloads/4ebb1828/20125INFORME_NACIONAL_VOLUNTARIO_060718.pdf
https://sustainabledevelopment.un.org/content/documents/20257ALBANIA_VNR_2018_FINAL2.pdf,precompute-data/download_vlr_pdfs/downloads/9470d625/20257ALBANIA_VNR_2018_FINAL2.pdf
https://sustainabledevelopment.un.org/content/documents/20312Canada_ENGLISH_18122_Canadas_Voluntary_National_ReviewENv7.pdf,precompute-data/download_vlr_pdfs/downloads/08c99d0d/20312Canada_ENGLISH_18122_Canadas_Voluntary_National_ReviewENv7.pdf
https://sustainabledevelopment.un.org/content/documents/203295182018_VNR_Report_Spain_EN_ddghpbrgsp.pdf,precompute-data/download_vlr_pdfs/downloads/85e1ec04/203295182018_VNR_Report_Spain_EN_ddghpbrgsp.pdf
https://sustainabledevelopment.un.org/content/documents/20338RNV_Versio769n_revisada_31.07.18.pdf,precompute-data/download_vlr_pdfs/downloads/83723277/20338RNV_Versio769n_revisada_31.07.18.pdf
https://sustainabledevelopment.un.org/content/documents/20470VNR_final_approved_version.pdf,precompute-data/download_vlr_pdfs/downloads/9098ecb5/20470VNR_final_approved_version.pdf
